SEQN,age,gender,screen_hours,sleep_hours,PAQ710,PAQ715,PAD680,weight,SDMVPSU,SDMVSTRA
84205.0,51.0,Male,9.0,8.0,1.0,8.0,,19039.666484,2.0,131.0
84206.0,16.0,Male,5.0,5.5,2.0,3.0,,12020.13567,1.0,133.0
84208.0,67.0,Female,11.0,10.0,3.0,8.0,,10732.606587,1.0,128.0
84211.0,18.0,Male,3.0,9.5,3.0,5.397605346934028e-79,,13266.176648,2.0,133.0
84212.0,67.0,Female,12.0,8.0,4.0,8.0,,8117.914205,1.0,124.0
84216.0,65.0,Male,12.0,8.0,4.0,8.0,,5.397605346934028e-79,2.0,133.0
84217.0,59.0,Female,3.0,8.5,2.0,1.0,,25274.24215,2.0,131.0
84218.0,56.0,Male,4.0,6.5,4.0,5.397605346934028e-79,,93455.681602,1.0,123.0
84219.0,31.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,143339.977737,1.0,130.0
84220.0,36.0,Male,10.0,7.5,2.0,8.0,,22745.924781,2.0,124.0
84221.0,16.0,Female,1.0795210693868056e-78,8.5,5.397605346934028e-79,5.397605346934028e-79,,57122.052232,1.0,131.0
84222.0,44.0,Male,8.0,4.0,5.0,3.0,,38928.084258,2.0,123.0
84224.0,56.0,Female,13.0,11.0,5.0,8.0,,18419.303278,1.0,120.0
84225.0,60.0,Male,9.0,8.5,1.0,8.0,,29728.417045,1.0,131.0
84226.0,64.0,Male,5.0,9.0,5.0,5.397605346934028e-79,,15166.168792,2.0,130.0
84227.0,36.0,Male,16.0,7.5,8.0,8.0,,28518.930892,1.0,131.0
84228.0,38.0,Male,9.0,6.5,1.0,8.0,,39405.660262,1.0,132.0
84229.0,43.0,Female,8.0,8.0,5.397605346934028e-79,8.0,,14300.661118,2.0,126.0
84230.0,28.0,Female,10.0,8.5,2.0,8.0,,19991.718564,1.0,124.0
84231.0,75.0,Female,6.0,7.0,3.0,3.0,,49144.370802,2.0,132.0
84232.0,61.0,Male,3.0,8.0,3.0,5.397605346934028e-79,,11486.676531,2.0,120.0
84233.0,17.0,Male,10.0,10.0,5.0,5.0,,29113.903102,1.0,125.0
84234.0,40.0,Female,11.0,6.5,3.0,8.0,,18525.772138,2.0,132.0
84235.0,47.0,Female,5.0,8.0,3.0,2.0,,20787.275475,2.0,126.0
84236.0,75.0,Male,9.0,3.0,5.0,4.0,,17078.704383,1.0,126.0
84238.0,25.0,Female,4.0,5.0,2.0,2.0,,31453.644353,1.0,125.0
84239.0,74.0,Male,4.0,8.5,4.0,5.397605346934028e-79,,95771.521852,1.0,126.0
84241.0,50.0,Male,11.0,9.5,3.0,8.0,,32162.122634,1.0,122.0
84242.0,42.0,Female,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,,24902.588317,2.0,128.0
84243.0,16.0,Female,8.0,8.0,5.397605346934028e-79,8.0,,7138.579063,2.0,132.0
84245.0,43.0,Female,8.0,7.5,8.0,5.397605346934028e-79,,133750.695696,2.0,123.0
84246.0,57.0,Female,3.0,7.0,2.0,1.0,,29421.563602,1.0,129.0
84247.0,16.0,Female,10.0,8.0,2.0,8.0,,46646.665402,1.0,131.0
84248.0,29.0,Female,10.0,6.5,2.0,8.0,60.0,30369.499348,1.0,126.0
84251.0,20.0,Male,1.0,3.5,1.0,5.397605346934028e-79,,29900.469521,2.0,126.0
84256.0,63.0,Male,13.0,2.0,5.0,8.0,,28074.333819,2.0,126.0
84260.0,60.0,Male,3.0,7.0,1.0,2.0,,25410.972383,2.0,122.0
84264.0,61.0,Male,3.0,6.5,3.0,5.397605346934028e-79,,13110.809568,2.0,128.0
84265.0,76.0,Male,11.0,8.5,3.0,8.0,,7898.138121,2.0,129.0
84267.0,58.0,Male,6.0,8.0,5.0,1.0,,5.397605346934028e-79,2.0,126.0
84269.0,26.0,Male,5.0,8.0,2.0,3.0,,69325.725647,2.0,126.0
84271.0,67.0,Male,13.0,11.0,5.0,8.0,,31079.708729,2.0,132.0
84273.0,63.0,Male,10.0,8.5,2.0,8.0,,18161.464518,2.0,119.0
84276.0,26.0,Female,8.0,7.0,5.397605346934028e-79,8.0,,20622.939396,2.0,126.0
84277.0,28.0,Female,8.0,9.0,5.397605346934028e-79,8.0,,39379.673858,1.0,132.0
84279.0,56.0,Female,11.0,6.0,3.0,8.0,,27228.771546,2.0,130.0
84280.0,77.0,Male,3.0,8.5,3.0,5.397605346934028e-79,,84168.644048,1.0,130.0
84282.0,18.0,Female,6.0,11.0,1.0,5.0,,12397.880792,1.0,121.0
84284.0,70.0,Female,11.0,4.0,3.0,8.0,,78519.193758,2.0,125.0
84285.0,44.0,Female,1.0,7.0,1.0,5.397605346934028e-79,,39643.178896,1.0,125.0
84287.0,34.0,Male,3.0,8.0,3.0,5.397605346934028e-79,,37056.157704,2.0,132.0
84290.0,30.0,Male,4.0,8.0,4.0,5.397605346934028e-79,,24952.57168,1.0,125.0
84291.0,36.0,Female,5.0,7.5,3.0,2.0,,17615.509615,2.0,131.0
84292.0,54.0,Female,13.0,10.0,5.0,8.0,,17860.360163,2.0,120.0
84293.0,41.0,Male,9.0,6.0,1.0,8.0,,141761.204219,1.0,122.0
84294.0,23.0,Male,8.0,10.0,4.0,4.0,,58702.735456,1.0,123.0
84295.0,58.0,Female,4.0,8.5,2.0,2.0,,14373.639996,2.0,119.0
84298.0,36.0,Female,2.0,7.5,5.397605346934028e-79,2.0,,22677.870367,2.0,122.0
84299.0,51.0,Male,5.0,7.0,2.0,3.0,,172438.97021,2.0,130.0
84300.0,25.0,Female,11.0,7.0,8.0,3.0,,27392.5824,1.0,121.0
84301.0,72.0,Male,5.0,6.5,5.0,5.397605346934028e-79,,18402.424194,2.0,120.0
84302.0,74.0,Male,11.0,6.5,3.0,8.0,,91273.394461,1.0,130.0
84303.0,68.0,Female,3.0,7.0,3.0,5.397605346934028e-79,,5.397605346934028e-79,1.0,130.0
84305.0,36.0,Female,9.0,9.0,1.0,8.0,,25979.97462,1.0,126.0
84308.0,41.0,Female,1.0795210693868056e-78,8.5,5.397605346934028e-79,5.397605346934028e-79,,122919.135508,2.0,131.0
84309.0,66.0,Male,10.0,8.0,2.0,8.0,,12207.888893,2.0,121.0
84311.0,47.0,Female,5.0,5.0,5.397605346934028e-79,5.0,,5.397605346934028e-79,2.0,123.0
84315.0,60.0,Male,5.0,7.5,2.0,3.0,,11217.092603,2.0,127.0
84316.0,45.0,Female,9.0,7.5,8.0,1.0,,89518.165651,1.0,130.0
84318.0,39.0,Male,2.0,6.5,2.0,5.397605346934028e-79,,24053.07522,2.0,131.0
84319.0,57.0,Female,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,,131821.553001,2.0,123.0
84321.0,62.0,Female,9.0,9.5,1.0,8.0,,9533.17837,1.0,121.0
84322.0,40.0,Male,9.0,4.0,4.0,5.0,30.0,23876.049583,1.0,119.0
84323.0,21.0,Female,4.0,7.0,2.0,2.0,,28629.208823,2.0,131.0
84324.0,59.0,Male,12.0,7.0,4.0,8.0,,24144.724933,2.0,125.0
84325.0,17.0,Female,3.0,8.0,1.0,2.0,,59614.015581,1.0,130.0
84327.0,63.0,Male,9.0,4.0,1.0,8.0,,10619.793851,1.0,124.0
84328.0,16.0,Male,2.0,9.0,1.0,1.0,,22599.275251,2.0,120.0
84329.0,38.0,Male,8.0,7.0,5.397605346934028e-79,8.0,60.0,29584.77319,2.0,129.0
84332.0,62.0,Female,13.0,7.0,5.0,8.0,,19269.041929,2.0,131.0
84336.0,80.0,Female,5.0,7.5,5.0,5.397605346934028e-79,,48624.339213,1.0,126.0
84338.0,50.0,Female,8.0,8.0,3.0,5.0,,14881.854246,2.0,131.0
84340.0,16.0,Female,13.0,6.0,8.0,5.0,,25032.459713,2.0,125.0
84347.0,28.0,Female,3.0,8.0,2.0,1.0,,86993.472763,2.0,122.0
84349.0,39.0,Female,3.0,8.0,2.0,1.0,,72530.976365,1.0,131.0
84353.0,54.0,Male,4.0,7.0,4.0,5.397605346934028e-79,,14705.373883,2.0,132.0
84354.0,80.0,Male,1.0795210693868056e-78,10.0,5.397605346934028e-79,5.397605346934028e-79,,17212.624711,1.0,125.0
84357.0,25.0,Male,1.0,10.0,1.0,5.397605346934028e-79,,40926.254656,1.0,120.0
84359.0,72.0,Female,11.0,9.0,3.0,8.0,,132501.968008,2.0,127.0
84360.0,55.0,Male,13.0,6.5,5.0,8.0,,27522.339244,1.0,129.0
84361.0,31.0,Female,2.0,6.0,2.0,5.397605346934028e-79,,150608.149324,2.0,127.0
84363.0,36.0,Female,9.0,8.0,1.0,8.0,60.0,23955.66746,1.0,120.0
84364.0,27.0,Male,2.0,7.0,2.0,5.397605346934028e-79,,32607.720112,2.0,121.0
84366.0,48.0,Female,4.0,8.0,2.0,2.0,,27122.319489,1.0,121.0
84368.0,42.0,Male,10.0,6.0,5.0,5.0,,30530.969509,2.0,128.0
84369.0,31.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,28427.470709,2.0,124.0
84372.0,70.0,Female,5.0,7.5,5.0,5.397605346934028e-79,,89337.540804,1.0,125.0
84374.0,74.0,Female,9.0,9.0,1.0,8.0,60.0,17896.180374,2.0,131.0
84375.0,60.0,Male,9.0,8.5,1.0,8.0,,9810.087456,1.0,122.0
84376.0,55.0,Male,7.0,8.0,4.0,3.0,,19443.203972,1.0,121.0
84377.0,70.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,15020.742849,2.0,133.0
84378.0,45.0,Female,10.0,6.5,5.0,5.0,,18177.543338,2.0,132.0
84379.0,35.0,Male,8.0,7.5,5.397605346934028e-79,8.0,,18463.570343,2.0,133.0
84380.0,35.0,Male,5.0,8.0,2.0,3.0,,30531.706639,1.0,121.0
84381.0,80.0,Male,13.0,8.0,5.0,8.0,,15621.572563,2.0,133.0
84382.0,16.0,Male,10.0,8.0,5.0,5.0,,19314.99199,2.0,127.0
84383.0,32.0,Female,8.0,7.0,5.397605346934028e-79,8.0,,115671.318148,1.0,121.0
84384.0,34.0,Male,4.0,7.0,2.0,2.0,,27103.912622,2.0,130.0
84385.0,18.0,Male,8.0,8.0,5.0,3.0,,50696.481898,1.0,122.0
84388.0,65.0,Male,13.0,5.0,5.0,8.0,,10032.236791,1.0,124.0
84389.0,66.0,Female,8.0,9.0,5.0,3.0,,53531.255966,2.0,130.0
84390.0,33.0,Male,1.0,5.0,1.0,5.397605346934028e-79,,22209.537069,2.0,133.0
84391.0,18.0,Male,4.0,9.5,1.0,3.0,,93908.506536,1.0,130.0
84392.0,53.0,Female,5.0,4.0,2.0,3.0,,13624.105571,2.0,122.0
84393.0,35.0,Male,8.0,7.5,4.0,4.0,,34962.91587,2.0,122.0
84394.0,45.0,Female,4.0,9.0,3.0,1.0,,19912.304622,1.0,120.0
84395.0,25.0,Female,5.0,7.0,5.397605346934028e-79,5.0,,80793.890411,2.0,120.0
84396.0,38.0,Female,5.0,8.0,4.0,1.0,,23955.66746,1.0,120.0
84398.0,38.0,Male,10.0,8.5,2.0,8.0,,86229.831283,2.0,133.0
84399.0,17.0,Female,9.0,7.0,1.0,8.0,,79941.925035,1.0,132.0
84400.0,60.0,Female,10.0,6.0,2.0,8.0,,9223.528226,1.0,128.0
84401.0,19.0,Female,7.0,9.0,3.0,4.0,,16192.986806,1.0,119.0
84402.0,27.0,Female,6.0,9.0,5.0,1.0,,31571.309862,1.0,122.0
84403.0,61.0,Male,1.0795210693868056e-78,8.5,5.397605346934028e-79,5.397605346934028e-79,,146124.563504,2.0,121.0
84404.0,31.0,Male,1.0,8.5,1.0,5.397605346934028e-79,,111595.62554,2.0,132.0
84405.0,33.0,Male,1.0795210693868056e-78,7.0,5.397605346934028e-79,5.397605346934028e-79,,27983.746016,2.0,124.0
84409.0,47.0,Female,8.0,,8.0,5.397605346934028e-79,,112669.201283,2.0,120.0
84410.0,28.0,Female,12.0,11.5,4.0,8.0,,45854.622339,2.0,127.0
84411.0,23.0,Male,6.0,9.0,4.0,2.0,,73368.295628,1.0,130.0
84412.0,25.0,Female,4.0,8.0,4.0,5.397605346934028e-79,,34230.068338,1.0,121.0
84413.0,41.0,Male,2.0,7.5,5.397605346934028e-79,2.0,,24341.074442,2.0,122.0
84414.0,16.0,Male,7.0,6.5,4.0,3.0,,48006.130424,1.0,122.0
84417.0,18.0,Female,3.0,10.5,2.0,1.0,,8662.429987,2.0,122.0
84418.0,75.0,Male,11.0,8.0,3.0,8.0,,9033.441989,1.0,127.0
84419.0,35.0,Female,2.0,7.5,1.0,1.0,,26122.560851,1.0,120.0
84420.0,27.0,Male,8.0,7.0,4.0,4.0,,29462.709982,2.0,131.0
84423.0,59.0,Male,9.0,9.0,5.0,4.0,,36586.840291,1.0,122.0
84424.0,69.0,Male,6.0,5.0,5.0,1.0,,35122.445022,1.0,125.0
84425.0,51.0,Female,6.0,6.0,3.0,3.0,,36249.615291,2.0,125.0
84426.0,51.0,Male,2.0,7.5,2.0,5.397605346934028e-79,,16696.906702,2.0,132.0
84427.0,64.0,Male,4.0,8.0,2.0,2.0,,11802.000004,2.0,121.0
84429.0,45.0,Female,6.0,7.5,4.0,2.0,,14589.451732,2.0,126.0
84431.0,46.0,Male,9.0,9.0,1.0,8.0,60.0,25182.00925,1.0,120.0
84433.0,18.0,Male,3.0,11.0,2.0,1.0,,11682.157146,2.0,132.0
84434.0,31.0,Male,3.0,6.0,2.0,1.0,,124501.388828,2.0,128.0
84435.0,80.0,Female,4.0,9.0,2.0,2.0,,64425.000394,2.0,130.0
84436.0,16.0,Male,5.0,7.5,3.0,2.0,,14754.061795,1.0,131.0
84437.0,48.0,Female,3.0,6.0,3.0,5.397605346934028e-79,,20988.846383,2.0,132.0
84440.0,30.0,Female,4.0,6.5,2.0,2.0,,22086.757744,1.0,119.0
84441.0,51.0,Female,8.0,7.5,5.397605346934028e-79,8.0,30.0,5.397605346934028e-79,1.0,132.0
84442.0,34.0,Female,3.0,7.0,1.0,2.0,,5.397605346934028e-79,2.0,133.0
84443.0,64.0,Male,13.0,9.0,5.0,8.0,,32906.072961,1.0,130.0
84444.0,36.0,Female,5.0,6.0,4.0,1.0,,23876.276709,1.0,127.0
84447.0,77.0,Male,9.0,7.0,5.0,4.0,,61536.691192,2.0,126.0
84448.0,26.0,Female,5.0,7.5,2.0,3.0,,52313.474159,2.0,122.0
84450.0,18.0,Female,8.0,8.0,5.397605346934028e-79,8.0,,14949.945558,2.0,125.0
84451.0,51.0,Male,9.0,4.5,1.0,8.0,60.0,19972.780333,1.0,122.0
84452.0,56.0,Female,6.0,7.5,4.0,2.0,,41562.559498,1.0,131.0
84453.0,26.0,Male,2.0,9.0,2.0,5.397605346934028e-79,,32046.228811,1.0,122.0
84454.0,60.0,Female,9.0,6.0,1.0,8.0,,18704.207443,2.0,129.0
84455.0,66.0,Female,4.0,9.0,3.0,1.0,,8073.657438,1.0,124.0
84456.0,42.0,Female,1.0,7.5,5.397605346934028e-79,1.0,,24189.296496,1.0,129.0
84457.0,19.0,Female,12.0,7.0,4.0,8.0,,47389.253643,1.0,131.0
84459.0,31.0,Female,4.0,8.0,2.0,2.0,,25101.04495,1.0,129.0
84462.0,35.0,Female,8.0,6.5,5.397605346934028e-79,8.0,60.0,31311.744156,2.0,125.0
84463.0,59.0,Male,5.0,6.0,4.0,1.0,,17505.434005,2.0,122.0
84464.0,69.0,Male,8.0,6.5,5.0,3.0,,11610.287034,2.0,132.0
84466.0,19.0,Female,9.0,11.0,1.0,8.0,,11695.587717,1.0,133.0
84467.0,28.0,Male,10.0,8.0,2.0,8.0,,24076.731447,2.0,120.0
84469.0,62.0,Female,2.0,7.0,1.0,1.0,,18704.207443,2.0,129.0
84470.0,23.0,Male,3.0,6.5,2.0,1.0,,16851.639516,1.0,119.0
84471.0,74.0,Female,4.0,7.0,4.0,5.397605346934028e-79,,10645.001434,1.0,124.0
84473.0,22.0,Female,3.0,7.5,1.0,2.0,,62038.037573,2.0,126.0
84475.0,25.0,Male,13.0,8.0,8.0,5.0,,49415.133841,2.0,126.0
84476.0,16.0,Female,7.0,9.0,5.0,2.0,,38790.902381,2.0,132.0
84477.0,16.0,Male,5.0,6.0,3.0,2.0,,28956.317937,1.0,125.0
84479.0,55.0,Female,9.0,9.5,1.0,8.0,,25632.554262,2.0,127.0
84480.0,79.0,Female,2.0,7.5,2.0,5.397605346934028e-79,,18477.07704,2.0,125.0
84481.0,72.0,Male,13.0,9.0,5.0,8.0,,12178.873517,1.0,128.0
84482.0,58.0,Female,9.0,5.5,5.0,4.0,,35307.447039,2.0,129.0
84485.0,24.0,Female,10.0,5.0,5.0,5.0,,21258.426147,2.0,132.0
84487.0,24.0,Female,3.0,9.0,3.0,5.397605346934028e-79,,101774.501889,2.0,128.0
84488.0,54.0,Male,10.0,9.0,2.0,8.0,,49205.878667,1.0,126.0
84490.0,28.0,Female,10.0,10.0,2.0,8.0,,37610.903999,2.0,127.0
84492.0,37.0,Male,1.0,9.0,5.397605346934028e-79,1.0,,25310.753673,2.0,130.0
84493.0,44.0,Female,3.0,8.0,3.0,5.397605346934028e-79,,22560.544918,1.0,126.0
84494.0,22.0,Female,2.0,10.0,2.0,5.397605346934028e-79,,24105.707507,1.0,124.0
84495.0,53.0,Female,11.0,9.0,3.0,8.0,,62952.352174,1.0,125.0
84496.0,51.0,Male,13.0,7.0,5.0,8.0,,24457.335699,1.0,122.0
84498.0,57.0,Female,4.0,7.5,3.0,1.0,,102078.634508,1.0,131.0
84499.0,56.0,Male,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,20243.664682,2.0,122.0
84500.0,54.0,Female,2.0,7.0,2.0,5.397605346934028e-79,,152807.839477,2.0,123.0
84502.0,56.0,Male,2.0,8.5,1.0,1.0,,17870.524677,2.0,128.0
84503.0,55.0,Male,5.0,,5.0,5.397605346934028e-79,,35391.665118,1.0,128.0
84505.0,23.0,Female,11.0,9.0,3.0,8.0,,66866.069822,1.0,133.0
84511.0,78.0,Female,3.0,8.0,3.0,5.397605346934028e-79,,85461.691379,2.0,125.0
84513.0,65.0,Female,6.0,7.5,5.0,1.0,,6480.946797,1.0,119.0
84514.0,41.0,Male,10.0,8.0,2.0,8.0,,28883.890084,1.0,122.0
84517.0,80.0,Female,13.0,10.0,5.0,8.0,,48002.076199,1.0,125.0
84522.0,19.0,Female,9.0,10.0,1.0,8.0,,16259.813017,2.0,129.0
84524.0,16.0,Female,1.0,9.0,5.397605346934028e-79,1.0,,46509.549983,2.0,132.0
84525.0,44.0,Male,10.0,8.0,2.0,8.0,,5.397605346934028e-79,1.0,132.0
84529.0,60.0,Female,2.0,6.0,1.0,1.0,,19892.914128,2.0,122.0
84530.0,80.0,Male,11.0,9.0,3.0,8.0,,34536.731856,1.0,122.0
84532.0,23.0,Female,7.0,8.0,5.0,2.0,,26170.057221,1.0,128.0
84534.0,62.0,Female,10.0,10.0,2.0,8.0,,7689.63082,1.0,127.0
84535.0,21.0,Female,4.0,10.5,4.0,5.397605346934028e-79,,68791.288538,1.0,130.0
84536.0,31.0,Male,5.0,8.0,3.0,2.0,,32979.693884,1.0,120.0
84537.0,34.0,Male,7.0,8.0,2.0,5.0,,24575.017282,1.0,129.0
84539.0,25.0,Female,8.0,7.5,5.397605346934028e-79,8.0,,96268.872253,2.0,123.0
84540.0,18.0,Female,7.0,9.5,5.0,2.0,,13515.942639,1.0,123.0
84542.0,31.0,Female,11.0,7.5,3.0,8.0,,36584.769854,2.0,127.0
84543.0,56.0,Male,9.0,6.0,1.0,8.0,,27369.897286,1.0,128.0
84545.0,47.0,Male,10.0,7.5,5.0,5.0,,101309.765404,2.0,132.0
84546.0,61.0,Female,8.0,7.0,5.397605346934028e-79,8.0,,10191.914345,1.0,128.0
84547.0,37.0,Female,10.0,7.5,2.0,8.0,,33499.731504,2.0,128.0
84548.0,54.0,Female,10.0,7.0,5.0,5.0,,22827.7601,1.0,131.0
84550.0,29.0,Male,9.0,9.0,1.0,8.0,,60341.522017,1.0,130.0
84551.0,73.0,Male,11.0,7.5,3.0,8.0,,9033.441989,1.0,127.0
84552.0,37.0,Female,7.0,5.5,5.0,2.0,,22482.964386,2.0,126.0
84555.0,56.0,Female,13.0,7.0,5.0,8.0,,15758.995692,1.0,128.0
84556.0,68.0,Male,10.0,8.0,2.0,8.0,,10674.720776,1.0,126.0
84558.0,27.0,Male,5.0,6.5,1.0,4.0,,23207.033316,1.0,122.0
84561.0,55.0,Female,2.0,6.5,5.397605346934028e-79,2.0,,162738.69545,2.0,128.0
84562.0,60.0,Female,12.0,8.0,4.0,8.0,,9123.29187,2.0,123.0
84564.0,74.0,Male,8.0,10.0,5.397605346934028e-79,8.0,,7482.376154,1.0,123.0
84565.0,25.0,Female,16.0,8.0,8.0,8.0,,24600.114536,2.0,129.0
84566.0,71.0,Female,10.0,9.0,2.0,8.0,,5.397605346934028e-79,1.0,124.0
84567.0,65.0,Male,9.0,8.0,5.0,4.0,,32780.948687,1.0,125.0
84568.0,72.0,Male,13.0,8.0,5.0,8.0,,70657.61319,1.0,123.0
84569.0,55.0,Female,7.0,7.0,4.0,3.0,,15758.995692,1.0,127.0
84573.0,16.0,Male,2.0,9.0,1.0,1.0,,27199.330505,2.0,128.0
84575.0,61.0,Male,11.0,6.5,3.0,8.0,,15515.034387,2.0,130.0
84576.0,46.0,Female,16.0,7.0,8.0,8.0,,20006.505374,2.0,126.0
84579.0,27.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,45284.415645,2.0,122.0
84580.0,18.0,Male,4.0,7.5,1.0,3.0,,10209.173285,2.0,128.0
84581.0,32.0,Female,3.0,7.5,1.0,2.0,,33497.677105,2.0,121.0
84582.0,66.0,Male,6.0,7.0,5.0,1.0,,14237.325673,2.0,130.0
84583.0,56.0,Female,10.0,8.0,2.0,8.0,30.0,20015.40377,1.0,124.0
84584.0,62.0,Female,4.0,5.0,2.0,2.0,,7648.643888,2.0,129.0
84585.0,23.0,Male,11.0,9.0,3.0,8.0,,127682.389457,2.0,129.0
84586.0,23.0,Male,8.0,8.0,5.397605346934028e-79,8.0,60.0,37600.63121,1.0,122.0
84587.0,22.0,Female,12.0,9.0,4.0,8.0,30.0,22606.613933,1.0,120.0
84588.0,35.0,Male,4.0,5.0,2.0,2.0,,28779.776808,2.0,132.0
84592.0,58.0,Male,8.0,9.0,5.397605346934028e-79,8.0,,22671.986472,2.0,121.0
84593.0,40.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,51657.950826,1.0,122.0
84594.0,67.0,Female,3.0,6.5,2.0,1.0,,174552.90358,1.0,132.0
84595.0,80.0,Male,16.0,8.0,8.0,8.0,,36168.486577,1.0,126.0
84596.0,26.0,Male,10.0,8.5,2.0,8.0,,36658.262604,1.0,128.0
84597.0,63.0,Female,13.0,5.0,5.0,8.0,,22160.120044,2.0,132.0
84600.0,30.0,Male,2.0,8.0,2.0,5.397605346934028e-79,,100031.758074,1.0,125.0
84602.0,63.0,Female,3.0,7.0,3.0,5.397605346934028e-79,,164047.380083,2.0,123.0
84606.0,63.0,Male,13.0,7.5,5.0,8.0,,41771.574884,1.0,126.0
84607.0,40.0,Female,9.0,9.0,1.0,8.0,,22132.000272,2.0,131.0
84608.0,70.0,Male,2.0,7.0,2.0,5.397605346934028e-79,,14028.715812,2.0,127.0
84609.0,62.0,Male,3.0,7.5,3.0,5.397605346934028e-79,,154445.051852,2.0,123.0
84610.0,54.0,Male,2.0,6.5,1.0,1.0,,167117.844444,2.0,120.0
84611.0,59.0,Female,7.0,5.0,3.0,4.0,,18471.343682,1.0,128.0
84612.0,48.0,Male,3.0,7.0,2.0,1.0,,22824.130499,1.0,128.0
84614.0,80.0,Male,11.0,7.5,3.0,8.0,,17246.66418,1.0,125.0
84615.0,54.0,Male,11.0,5.5,3.0,8.0,,20761.425584,2.0,133.0
84617.0,42.0,Female,2.0,8.0,2.0,5.397605346934028e-79,,89348.088605,1.0,131.0
84618.0,23.0,Female,5.0,5.5,3.0,2.0,,23386.152345,1.0,120.0
84619.0,41.0,Female,2.0,8.5,1.0,1.0,,15151.274916,2.0,122.0
84620.0,21.0,Female,5.0,10.0,1.0,4.0,,17113.850287,2.0,124.0
84622.0,80.0,Male,13.0,3.5,5.0,8.0,,12734.208408,2.0,131.0
84623.0,53.0,Male,3.0,8.0,1.0,2.0,,17686.411067,2.0,133.0
84625.0,40.0,Female,1.0795210693868056e-78,8.0,5.397605346934028e-79,5.397605346934028e-79,,25349.435304,2.0,121.0
84626.0,43.0,Male,2.0,7.5,5.397605346934028e-79,2.0,,42718.783413,1.0,133.0
84627.0,80.0,Male,8.0,11.0,5.397605346934028e-79,8.0,,11242.037093,1.0,128.0
84628.0,32.0,Female,1.0,6.5,5.397605346934028e-79,1.0,,34696.779833,1.0,128.0
84629.0,80.0,Female,13.0,9.0,5.0,8.0,,47552.670276,1.0,126.0
84631.0,57.0,Male,11.0,8.5,3.0,8.0,,22116.026482,1.0,126.0
84632.0,39.0,Female,3.0,9.0,2.0,1.0,,5.397605346934028e-79,2.0,129.0
84637.0,71.0,Female,6.0,4.0,4.0,2.0,,16924.761205,2.0,119.0
84639.0,30.0,Female,2.0,4.5,1.0,1.0,60.0,32774.570192,1.0,125.0
84640.0,80.0,Female,5.0,10.5,5.0,5.397605346934028e-79,,73121.085509,1.0,129.0
84641.0,28.0,Female,9.0,10.5,1.0,8.0,,31765.739971,2.0,131.0
84642.0,54.0,Female,6.0,9.0,2.0,4.0,,46560.17821,1.0,125.0
84644.0,80.0,Female,11.0,7.5,3.0,8.0,,60328.711772,2.0,123.0
84645.0,68.0,Male,10.0,8.0,2.0,8.0,,5.397605346934028e-79,1.0,127.0
84646.0,50.0,Female,1.0,8.0,5.397605346934028e-79,1.0,,146711.399686,2.0,128.0
84649.0,80.0,Male,8.0,11.0,5.0,3.0,,46665.576901,1.0,121.0
84650.0,30.0,Female,13.0,8.5,5.0,8.0,,22658.068482,2.0,124.0
84652.0,59.0,Male,11.0,6.5,3.0,8.0,,25901.859853,1.0,132.0
84657.0,35.0,Male,8.0,4.5,5.397605346934028e-79,8.0,,31118.264541,2.0,124.0
84658.0,22.0,Female,4.0,10.0,2.0,2.0,,33910.73345,2.0,128.0
84659.0,47.0,Female,5.0,6.5,3.0,2.0,,20868.350977,2.0,131.0
84660.0,40.0,Male,3.0,5.5,1.0,2.0,,24745.128412,1.0,123.0
84661.0,41.0,Male,9.0,7.5,1.0,8.0,,29973.3522,1.0,124.0
84662.0,63.0,Female,11.0,5.0,3.0,8.0,,21326.299005,2.0,123.0
84663.0,18.0,Male,3.0,10.0,2.0,1.0,,18432.834251,1.0,120.0
84665.0,73.0,Female,6.0,9.0,4.0,2.0,,107669.345344,2.0,121.0
84668.0,56.0,Female,1.0795210693868056e-78,6.5,5.397605346934028e-79,5.397605346934028e-79,30.0,19335.701509,2.0,131.0
84671.0,25.0,Female,1.0,8.0,1.0,5.397605346934028e-79,,72074.287538,2.0,133.0
84672.0,39.0,Female,11.0,6.0,3.0,8.0,,26229.268298,1.0,125.0
84673.0,29.0,Male,1.0795210693868056e-78,7.5,5.397605346934028e-79,5.397605346934028e-79,60.0,42929.609134,1.0,119.0
84675.0,33.0,Male,4.0,7.0,1.0,3.0,,28034.570216,1.0,132.0
84676.0,70.0,Male,5.0,4.5,5.0,5.397605346934028e-79,,15081.312466,2.0,132.0
84677.0,43.0,Female,6.0,7.0,2.0,4.0,,19539.920192,2.0,131.0
84679.0,68.0,Female,10.0,8.0,2.0,8.0,,21817.750387,2.0,128.0
84680.0,60.0,Male,10.0,7.0,2.0,8.0,,9736.648269,2.0,133.0
84683.0,73.0,Female,4.0,7.5,3.0,1.0,,11709.090327,2.0,119.0
